id_cliente,fecha,monto,z_score,conteo_1h,score,es_fraude
2,2026-02-03 18:40:32.113048,39.045219472470144,-0.7212474879367482,1.0,0,False
2,2026-02-03 19:23:32.112509,26.61831231610427,-0.7748152342907424,1.0,0,False
2,2026-02-05 23:45:32.114067,180.3476230841265,-0.11214570415127442,1.0,0,False
2,2026-02-07 13:45:32.107215,212.02458206215326,0.0244018118516574,1.0,0,False
2,2026-02-07 23:11:32.079366,97.16274811124117,-0.4707245707161199,1.0,0,False
2,2026-02-08 13:05:32.105151,269.31308358163403,0.2713511033995475,1.0,0,False
2,2026-02-08 13:50:32.111998,49.110784583530894,-0.6778586034786627,1.0,0,False
2,2026-02-08 22:00:32.106052,575.6898240955967,1.5920265794537964,1.0,0,False
2,2026-02-09 23:40:32.079911,250.8016411323979,0.19155520235273937,1.0,0,False
2,2026-02-10 03:32:32.081427,496.8293116879129,1.2520884216446093,1.0,20,False
2,2026-02-10 17:07:32.114481,104.47792307544339,-0.4391915889301622,1.0,0,False
2,2026-02-11 07:45:32.096793,90.3998518575626,-0.499876885654745,1.0,0,False
2,2026-02-11 19:33:32.101587,759.649244330052,2.385006798791729,1.0,0,False
2,2026-02-11 19:38:32.137569,19.378370565973015,-0.806023913844613,1.0,0,False
2,2026-02-12 07:33:32.115804,185.55837860906385,-0.08968408705216137,1.0,0,False
2,2026-02-12 12:59:32.082084,180.32120663965244,-0.11225957555784041,1.0,0,False
2,2026-02-13 23:14:32.136276,19.703876685818017,-0.8046207787728589,1.0,0,False
2,2026-02-14 04:12:32.081346,2.7586482593865997,-0.8776653172759552,1.0,20,False
2,2026-02-14 11:29:32.124710,53.29447163088481,-0.6598242942368541,1.0,0,False
2,2026-02-15 01:00:32.130673,2.7218923462489606,-0.8778237582626941,1.0,20,False
2,2026-02-17 10:16:32.106797,850.9542110710452,2.7785883422682094,2.0,0,False
2,2026-02-18 13:31:32.099095,558.2803184909947,1.5169807157774087,1.0,0,False
2,2026-02-19 03:07:32.108554,310.4234472259948,0.44856249675042453,1.0,20,False
2,2026-02-19 03:22:32.113969,11.468200720721004,-0.8401216959037967,1.0,20,False
2,2026-02-19 03:24:32.116316,150.18410861258872,-0.24216932724792367,1.0,20,False
2,2026-02-20 18:35:32.131112,3.7104038406651294,-0.8735626551310297,1.0,0,False
2,2026-02-20 19:53:32.122932,70.59160976393638,-0.5852628046801659,1.0,0,False
2,2026-02-21 01:26:32.084651,63.77693510749556,-0.6146383169365855,2.0,20,False
2,2026-02-21 01:59:32.112480,18.156339668645693,-0.8112916317345982,1.0,20,False
2,2026-02-21 02:04:32.094341,899.0037978031243,2.9857121295542304,1.0,20,False
2,2026-02-21 18:01:32.085234,29.488850538180568,-0.7624414182281626,1.0,0,False
2,2026-02-23 00:21:32.109168,78.01375343124768,-0.5532687208449322,1.0,20,False
2,2026-02-23 07:00:32.138824,82.54024167461048,-0.5337567239301902,1.0,0,False
2,2026-02-23 18:19:32.124899,153.4276738818073,-0.2281875311792921,2.0,0,False
2,2026-02-24 02:54:32.100541,467.121072336799,1.1240273192190555,1.0,20,False
2,2026-02-24 09:41:32.096700,239.59710655656963,0.14325664675718527,1.0,0,False
2,2026-02-25 03:44:32.114949,102.05115792571236,-0.44965246534661724,2.0,20,False
2,2026-02-26 06:16:32.113474,71.29906871187349,-0.5822132139008911,1.0,0,False
3,2026-01-29 04:17:32.107658,111.32446962832402,-0.5078460279706423,1.0,20,False
3,2026-01-29 12:37:32.089070,27.967679806531258,-0.9376484343346478,1.0,0,False
3,2026-01-29 13:08:32.124859,243.59781917219405,0.17417884430820077,1.0,0,False
3,2026-01-29 21:29:32.079636,410.31613135908566,1.03380805886965,1.0,0,False
3,2026-01-30 07:54:32.099781,73.86587067616671,-0.7009892140635922,1.0,0,False
3,2026-01-30 20:48:32.112221,357.9933321832246,0.764022417633184,1.0,0,False
3,2026-01-30 21:13:32.120998,244.82507948515746,0.18050681635312243,2.0,0,False
3,2026-01-30 23:09:32.108395,13.206795391873156,-1.0137581748254263,1.0,0,False
3,2026-01-31 03:47:32.106262,68.51046447757211,-0.7286026391503019,1.0,20,False
3,2026-02-01 00:40:32.106560,154.1527819587621,-0.28701564643261684,1.0,20,False
3,2026-02-01 06:37:32.079330,122.93716928252863,-0.44796888699112364,1.0,0,False
3,2026-02-01 22:45:32.139102,452.0065249212454,1.2487711292276458,1.0,0,False
3,2026-02-02 09:35:32.094462,354.0655942308748,0.7437703034731229,1.0,0,False
3,2026-02-02 09:43:32.088283,113.75118450461738,-0.4953334552621677,1.0,0,False
3,2026-02-03 04:15:32.102853,286.1629519890358,0.3936522255527739,1.0,20,False
3,2026-02-03 06:28:32.081383,16.724642071359025,-0.9956195328348326,1.0,0,False
3,2026-02-04 08:47:32.128974,78.52122830533317,-0.6769853636780574,1.0,0,False
3,2026-02-05 02:19:32.107974,147.44112464282617,-0.3216221430509124,1.0,20,False
3,2026-02-05 07:44:32.135693,385.84685946576013,0.9076401490423827,2.0,0,False
3,2026-02-06 10:46:32.096510,60.88986139643894,-0.767895821495955,1.0,0,False
3,2026-02-09 07:54:32.118575,120.57149379712351,-0.4601667297640663,1.0,0,False
3,2026-02-09 10:05:32.130865,70.78077788462753,-0.7168965001826304,1.0,0,False
3,2026-02-09 19:05:32.090831,324.7593102082439,0.5926619004091087,1.0,0,False
3,2026-02-10 00:57:32.119581,12.398179115359648,-1.0179275438979831,1.0,20,False
3,2026-02-11 22:58:32.117941,55.81804139934934,-0.7940470257836264,1.0,0,False
3,2026-02-12 13:49:32.116747,258.0419689353236,0.24865544470688977,1.0,0,False
3,2026-02-12 19:27:32.124928,551.8517669242375,1.7635909221758521,1.0,0,False
3,2026-02-12 20:32:32.103846,157.04070094517422,-0.272125023456398,1.0,0,False
3,2026-02-13 11:58:32.134792,2.765672132647302,-1.0675944599265257,1.0,0,False
3,2026-02-13 23:54:32.138616,617.5559253814125,2.1023732274132443,1.0,0,False
3,2026-02-14 09:44:32.121560,277.47645411318376,0.3488631004209308,1.0,0,False
3,2026-02-14 11:43:32.081131,266.53470623090544,0.29244550588921353,1.0,0,False
3,2026-02-14 19:25:32.113658,194.5620529592717,-0.07865827143575034,1.0,0,False
3,2026-02-15 01:03:32.110575,219.88377330725032,0.05190501395593682,1.0,20,False
3,2026-02-15 02:41:32.121305,225.4994956417573,0.0808606752524347,1.0,20,False
3,2026-02-15 16:01:32.126679,15.226333744669365,-1.003345076556744,1.0,0,False
3,2026-02-15 19:27:32.082199,94.14193077823015,-0.596442248638471,1.0,0,False
3,2026-02-16 16:10:32.103370,141.91293001010675,-0.35012649597850315,1.0,0,False
3,2026-02-17 02:22:32.137126,27.511478578357746,-0.940000688854938,1.0,20,False
3,2026-02-17 15:53:32.104021,182.94488826556614,-0.13855843495159906,1.0,0,False
3,2026-02-18 01:03:32.106629,221.58376279996506,0.06067046157363401,1.0,20,False
3,2026-02-18 19:05:32.122553,445.56588070166754,1.215562024246191,1.0,0,False
3,2026-02-20 09:07:32.081778,199.74082013902205,-0.05195562848831637,1.0,0,False
3,2026-02-22 05:28:32.112451,264.5834330852857,0.2823843951476197,1.0,20,False
3,2026-02-22 11:25:32.132734,54.47389655857457,-0.8009776752040497,1.0,0,False
3,2026-02-22 11:41:32.102058,263.9958742663818,0.2793548375700644,1.0,0,False
3,2026-02-22 19:09:32.091531,203.16800782339178,-0.03428444037091974,1.0,0,False
3,2026-02-23 05:05:32.080628,283.9845351754778,0.3824199217352599,1.0,20,False
3,2026-02-24 14:29:32.120553,10.173099964115229,-1.0294004470124118,1.0,0,False
3,2026-02-25 23:12:32.095587,1134.785886189104,4.769302727385259,1.0,40,False
3,2026-02-26 00:15:32.120988,13.612564636462995,-1.0116659565655093,1.0,20,False
3,2026-02-26 06:23:32.116592,378.71117534577087,0.8708472949463749,1.0,0,False
3,2026-02-27 04:44:32.131188,143.9680652721608,-0.3395298537262913,1.0,20,False
3,2026-02-27 14:11:32.112785,170.39661561234493,-0.20325955640308882,1.0,0,False
4,2026-01-30 07:51:32.126247,223.12075751619912,0.10274721882726578,1.0,0,False
4,2026-01-30 10:47:32.091231,153.20910527594785,-0.3226185706453634,1.0,0,False
4,2026-01-30 23:42:32.126116,15.728649638935705,-1.1590954764997667,1.0,0,False
4,2026-02-01 13:02:32.133070,254.66575873153948,0.2946775182252374,1.0,0,False
4,2026-02-02 04:17:32.082801,116.58842074193288,-0.545431018766435,2.0,20,False
4,2026-02-03 00:42:32.123471,288.998027230564,0.5035664806014662,1.0,20,False
4,2026-02-03 03:58:32.118825,222.98037357929243,0.1018930761738154,2.0,20,False
4,2026-02-03 10:10:32.099733,2.943351865373636,-1.236885488705525,1.0,0,False
4,2026-02-04 15:29:32.117629,19.41600567282629,-1.1366603736211727,1.0,0,False
4,2026-02-04 22:36:32.079902,50.18016411022844,-0.9494809818909281,1.0,0,False
4,2026-02-05 14:23:32.121238,275.05991560674676,0.41876236476898165,1.0,0,False
4,2026-02-05 14:30:32.095800,679.5258503157673,2.879667895095339,2.0,0,False
4,2026-02-06 05:12:32.116767,227.86917622504865,0.13163818060707455,1.0,20,False
4,2026-02-06 13:59:32.108184,479.0835627490041,1.6601102224839734,1.0,0,False
4,2026-02-07 12:12:32.129660,37.055150261148036,-1.0293379399065612,1.0,0,False
4,2026-02-08 03:58:32.105952,352.0247942854496,0.8870423342986204,1.0,20,False
4,2026-02-09 13:42:32.097490,86.63168863856293,-0.7276977596150161,1.0,0,False
4,2026-02-09 22:09:32.138097,40.47177273204634,-1.0085500702440153,1.0,0,False
4,2026-02-10 21:39:32.079940,238.9863721230095,0.199278905126175,1.0,0,False
4,2026-02-11 06:12:32.107609,129.04809317737573,-0.46962221962864104,1.0,0,False
4,2026-02-12 01:16:32.101038,325.1590989018889,0.723582490905304,1.0,20,False
4,2026-02-12 10:26:32.128916,88.13262043282754,-0.7185655904106907,1.0,0,False
4,2026-02-12 11:00:32.092536,78.25906750380216,-0.7786395766772692,1.0,0,False
4,2026-02-12 13:46:32.134541,23.225045686109492,-1.1134849048621864,1.0,0,False
4,2026-02-12 17:35:32.102941,131.8849550912511,-0.4523618063934683,1.0,0,False
4,2026-02-12 21:59:32.131882,463.4318149607547,1.5648797731778128,1.0,0,False
4,2026-02-12 22:12:32.114252,126.3353941719743,-0.4861271843528169,1.0,0,False
4,2026-02-13 10:50:32.110176,250.67440950931922,0.2703928194866601,1.0,0,False
4,2026-02-13 14:07:32.121084,187.1383648951499,-0.11618164859198464,1.0,0,False
4,2026-02-14 04:03:32.118408,499.23565837655065,1.7827222877328615,1.0,20,False
4,2026-02-14 22:18:32.135974,57.55840740991762,-0.9045892909420699,1.0,0,False
4,2026-02-15 06:11:32.122051,464.3730977031289,1.570606851053916,1.0,0,False
4,2026-02-15 12:03:32.114262,383.63899806029997,1.0793936851295969,1.0,0,False
4,2026-02-18 04:35:32.080792,636.4019401041618,2.617287654827677,1.0,20,False
4,2026-02-18 17:31:32.117992,166.82330229969693,-0.2397852591804571,1.0,0,False
4,2026-02-19 20:55:32.117910,229.00591766843644,0.1385544943544775,1.0,0,False
4,2026-02-19 21:53:32.093087,327.49127131065615,0.737772205009506,1.0,0,False
4,2026-02-20 10:12:32.111158,216.82991311890532,0.06447162516358607,2.0,0,False
4,2026-02-20 17:59:32.134184,123.95154056872471,-0.500631344066405,1.0,0,False
4,2026-02-20 18:19:32.123520,427.7631424132112,1.3478596832293277,1.0,0,False
4,2026-02-20 18:38:32.131997,384.6462451351594,1.085522111986385,1.0,0,False
4,2026-02-21 01:43:32.093065,200.70319375083284,-0.03364870951295909,1.0,20,False
4,2026-02-21 08:47:32.079703,171.32596769950604,-0.21238954242727504,1.0,0,False
4,2026-02-23 05:20:32.117618,59.366101808938446,-0.8935906758253462,1.0,20,False
4,2026-02-23 08:51:32.087744,76.45561275038894,-0.7896123963773037,1.0,0,False
4,2026-02-23 12:05:32.084611,1.0078456439252224,-1.2486617535416975,1.0,0,False
4,2026-02-23 12:12:32.128113,64.43535410824501,-0.8627476555671438,1.0,0,False
4,2026-02-25 01:19:32.095379,101.88758225391223,-0.6348758190105672,2.0,20,False
4,2026-02-25 07:58:32.103729,106.58268724924281,-0.6063092356299811,2.0,0,False
4,2026-02-25 23:20:32.138993,103.09265030748831,-0.6275437833977325,1.0,0,False
4,2026-02-27 07:24:32.117834,147.5083604333823,-0.35730380197428036,1.0,0,False
5,2026-01-28 14:50:32.136478,104.8370948287217,-0.18022657288199873,1.0,0,False
5,2026-01-28 22:39:32.114579,91.17695198190677,-0.2632761449800995,1.0,0,False
5,2026-01-30 13:55:32.127268,29.119526743122204,-0.6405666806198954,1.0,0,False
5,2026-02-01 00:07:32.087500,154.34413200353742,0.12076136694557617,1.0,20,False
5,2026-02-01 06:34:32.091650,192.87157194599806,0.3549966481675939,1.0,0,False
5,2026-02-01 20:02:32.098079,146.98117446435924,0.07599679311479732,1.0,0,False
5,2026-02-02 16:14:32.104384,157.3138262709792,0.13881621753820583,1.0,0,False
5,2026-02-02 18:08:32.116737,38.085923582081705,-0.586053676686633,1.0,0,False
5,2026-02-03 05:27:32.108934,41.013789702775114,-0.5682531286827877,1.0,20,False
5,2026-02-03 15:26:32.103875,101.25767746851857,-0.20198835703454854,1.0,0,False
5,2026-02-03 19:01:32.119961,4.774942827167362,-0.7885744503627843,1.0,0,False
5,2026-02-05 00:59:32.118783,253.0778758218202,0.7210329210357873,1.0,20,False
5,2026-02-05 12:57:32.115521,77.14918123638357,-0.34856078445790656,1.0,0,False
5,2026-02-06 03:14:32.109586,251.30890256620955,0.7102780941222677,1.0,20,False
5,2026-02-06 18:10:32.114461,142.32658501494168,0.047698285082972816,1.0,0,False
5,2026-02-08 22:50:32.114017,28.007100953037845,-0.6473298958288007,1.0,0,False
5,2026-02-09 10:27:32.105015,22.89258893163141,-0.6784245951765046,1.0,0,False
5,2026-02-09 12:40:32.133932,289.53085621554993,0.9426561102914981,1.0,0,False
5,2026-02-10 18:00:32.090806,82.3567454860401,-0.3169003554669914,1.0,0,False
5,2026-02-11 08:01:32.108722,21.90859299152601,-0.684406995411146,1.0,0,False
5,2026-02-11 22:20:32.096099,12.61025462007079,-0.740938104319188,1.0,0,False
5,2026-02-11 23:58:32.110719,28.666535601071086,-0.6433207309203538,1.0,0,False
5,2026-02-12 04:53:32.086991,526.5009086457865,2.3833629663683644,2.0,20,False
5,2026-02-12 06:16:32.139514,29.04748355304088,-0.6410046816112417,1.0,0,False
5,2026-02-12 22:57:32.090183,18.333450096548592,-0.7061427920969523,1.0,0,False
5,2026-02-13 15:10:32.115512,64.08624737885637,-0.4279795049924711,1.0,0,False
5,2026-02-14 15:21:32.096616,35.475874896643994,-0.6019219899913766,1.0,0,False
5,2026-02-15 09:08:32.128787,14.535963471168268,-0.729230371987058,1.0,0,False
5,2026-02-16 07:44:32.103865,377.99427871318164,1.480487190621294,1.0,0,False
5,2026-02-17 07:57:32.136538,74.08503836187597,-0.3671898542582004,1.0,0,False
5,2026-02-18 06:43:32.098664,304.31522431192,1.0325406347736588,1.0,0,False
5,2026-02-18 07:06:32.100591,132.9690434004243,-0.009192761788988717,1.0,0,False
5,2026-02-18 09:36:32.121377,52.95042679066562,-0.4956819547531703,1.0,0,False
5,2026-02-19 20:40:32.098219,120.13751618049169,-0.08720459936131757,1.0,0,False
5,2026-02-20 03:25:32.112338,147.16325210382368,0.07710377056120664,1.0,20,False
5,2026-02-20 07:09:32.097422,83.6636571353219,-0.3089547245566833,1.0,0,False
5,2026-02-20 08:38:32.112834,54.71173221726975,-0.48497374594057785,1.0,0,False
5,2026-02-20 21:03:32.104290,74.84907616023544,-0.36254473356421557,1.0,0,False
5,2026-02-21 00:57:32.132025,1.6080756110628411,-0.80782805335496,1.0,20,False
5,2026-02-21 12:54:32.093408,952.4482749356885,4.972995220099699,1.0,40,False
5,2026-02-21 13:38:32.134155,428.2126635011551,1.7857999106175864,1.0,0,False
5,2026-02-22 01:47:32.083755,9.303574647318618,-0.7610417269446615,1.0,20,False
5,2026-02-22 06:14:32.115338,70.44999948501591,-0.38928980055221585,1.0,0,False
5,2026-02-22 06:26:32.080401,21.891240695047287,-0.6845124921701212,1.0,0,False
5,2026-02-24 02:11:32.080647,107.21884570329374,-0.1657462418052556,1.0,20,False
5,2026-02-24 05:37:32.093628,58.50825331770159,-0.4618920361526167,1.0,20,False
5,2026-02-24 08:52:32.092493,124.74910923660075,-0.059167496507028614,1.0,0,False
5,2026-02-25 18:41:32.127484,200.91347779466685,0.4038890241167138,1.0,0,False
5,2026-02-25 23:43:32.139171,169.7519506377045,0.21443628373688045,1.0,0,False
5,2026-02-26 05:02:32.103327,24.619620630435616,-0.6679247603509127,1.0,20,False
5,2026-02-27 14:22:32.132455,306.429263384455,1.0453933583755668,2.0,0,False
6,2026-01-29 21:43:32.092766,40.534014413549784,-0.8936781377395951,1.0,0,False
6,2026-01-30 01:10:32.131528,340.27262803071295,0.8944408205419969,1.0,20,False
6,2026-01-31 05:25:32.120621,255.46967279721224,0.38854079604597075,1.0,20,False
6,2026-02-02 23:51:32.107619,282.87923635230635,0.5520551315519302,1.0,0,False
6,2026-02-03 09:36:32.113175,265.11515181993406,0.44608181051221196,1.0,0,False
6,2026-02-04 10:30:32.135662,155.7350162829954,-0.2064357001706721,1.0,0,False
6,2026-02-06 05:35:32.122280,211.03476595662704,0.1234601700555889,1.0,20,False
6,2026-02-06 14:17:32.133061,92.75854056048604,-0.5821278033876709,1.0,0,False
6,2026-02-06 22:34:32.095839,533.6961300060282,2.048326957151103,1.0,0,False
6,2026-02-07 12:27:32.136518,130.26476780240316,-0.35838086876499975,1.0,0,False
6,2026-02-08 22:56:32.136968,217.832655941801,0.1640136236534209,1.0,0,False
6,2026-02-09 07:53:32.090700,104.75372843958519,-0.5105693792129266,1.0,0,False
6,2026-02-09 11:47:32.080977,309.0189514889528,0.7079940665989073,1.0,0,False
6,2026-02-09 19:07:32.083774,51.42829335592861,-0.8286872896183171,1.0,0,False
6,2026-02-09 21:17:32.113688,42.724395926963545,-0.8806112103166,1.0,0,False
6,2026-02-09 22:04:32.098492,106.77746206121128,-0.4984966054996159,1.0,0,False
6,2026-02-10 18:58:32.108341,343.61831259616287,0.9143998172415417,1.0,0,False
6,2026-02-11 00:05:32.113356,308.8290415854776,0.7068611411654059,1.0,20,False
6,2026-02-11 11:47:32.105833,223.40983338796053,0.1972848015134607,1.0,0,False
6,2026-02-11 12:27:32.101399,244.587226317497,0.3236205355962528,1.0,0,False
6,2026-02-12 13:36:32.113930,5.920758462609617,-1.100166779382479,1.0,0,False
6,2026-02-13 01:01:32.126328,326.7797481065984,0.8139477732733457,1.0,20,False
6,2026-02-13 07:57:32.103856,52.68871578217953,-0.821168120804448,1.0,0,False
6,2026-02-13 08:29:32.129947,981.193405302196,4.717914142065659,1.0,40,False
6,2026-02-13 21:52:32.104759,228.3075320131589,0.22650248440717183,1.0,0,False
6,2026-02-14 06:46:32.107440,176.03845273247575,-0.0853136358644986,2.0,0,False
6,2026-02-14 06:59:32.123737,188.69733209730214,-0.0097958975601616,1.0,0,False
6,2026-02-16 00:45:32.136114,40.40740422816214,-0.8944334427370766,1.0,20,False
6,2026-02-16 07:06:32.095702,263.643755502079,0.4373040570577878,1.0,0,False
6,2026-02-16 09:11:32.109130,159.85772414032144,-0.18184129776726057,1.0,0,False
6,2026-02-16 09:41:32.138695,308.8077969628856,0.7067344043664333,1.0,0,False
6,2026-02-17 14:04:32.097810,4.249039231846354,-1.110139578059895,1.0,0,False
6,2026-02-19 14:06:32.095081,148.2841990147011,-0.2508842530326181,1.0,0,False
6,2026-02-19 15:17:32.126426,121.62361235288724,-0.40993049626969225,1.0,0,False
6,2026-02-20 05:47:32.137450,197.44811517300457,0.04240772388401671,1.0,20,False
6,2026-02-21 00:47:32.089971,28.304722153933238,-0.9666331336672022,1.0,20,False
6,2026-02-21 19:31:32.132619,135.59560110304253,-0.32657928012988674,1.0,0,False
6,2026-02-21 21:46:32.106222,66.98279731005259,-0.7358954298329135,1.0,0,False
6,2026-02-21 22:48:32.079921,426.6755893124459,1.4098858319640768,2.0,0,False
6,2026-02-22 13:25:32.096553,23.578576488963417,-0.9948274012030048,1.0,0,False
6,2026-02-22 21:52:32.088485,249.54732147061733,0.35321045085990055,1.0,0,False
6,2026-02-25 03:01:32.123668,182.35394338544927,-0.047637980962538656,1.0,20,False
6,2026-02-25 03:32:32.132753,185.13910803480698,-0.03102281866712242,1.0,20,False
6,2026-02-25 06:55:32.107419,16.129889328831197,-1.0392632467038878,1.0,0,False
6,2026-02-25 08:18:32.121444,12.661216070852646,-1.0599559440438366,1.0,0,False
6,2026-02-25 23:12:32.137965,21.575910709180622,-1.0067744927195659,1.0,0,False
6,2026-02-26 11:36:32.136024,104.81007403390576,-0.5102332442578589,1.0,0,False
6,2026-02-26 21:17:32.082899,218.24892716324572,0.16649692887015569,2.0,0,False
7,2026-01-29 10:38:32.105793,10.187406615380977,-0.9468881120354873,1.0,0,False
7,2026-01-29 21:52:32.128679,73.11313290027329,-0.6341539805079882,2.0,0,False
7,2026-01-30 07:27:32.128124,686.7851601604115,2.4157303802863628,1.0,0,False
7,2026-01-30 15:45:32.100246,31.852394748328265,-0.8392154374661748,1.0,0,False
7,2026-01-31 03:42:32.120959,35.74775581789417,-0.8198559094479944,1.0,20,False
7,2026-02-02 13:47:32.099896,46.73970532422847,-0.7652270956764337,1.0,0,False
7,2026-02-03 21:59:32.114393,667.5781896057326,2.320273790266299,1.0,0,False
7,2026-02-04 04:14:32.087261,563.293714956162,1.8019911015027203,1.0,20,False
7,2026-02-06 02:45:32.082534,46.45527050175296,-0.7666407063319601,1.0,20,False
7,2026-02-07 16:12:32.139013,160.20944414744326,-0.20129462607139167,1.0,0,False
7,2026-02-07 20:21:32.114213,122.75821518611319,-0.38742322967037873,1.0,0,False
